gene,name
PARP3,V_8965
PARP4,V_8966
PARP6,V_8967
PARP8,V_8968
PARP9,V_8969
PARPBP,V_8970
PARS2,V_8971
PARVA,V_8972
PARVB,V_8973
PARVG,V_8974
PASD1,V_8975
PASK,V_8976
PATE1,V_8977
PATL1,V_8978
PATZ1,V_8979
PAX1,V_8980
PAX2,V_8981
PAX3,V_8982
PAX4,V_8983
PAX5,V_8984
PAX6,V_8985
PAX7,V_8986
PAX8,V_8987
PAX9,V_8988
PAXBP1,V_8989
PAXIP1,V_8990
PBLD,V_8991
PBRM1,V_8992
PBX1,V_8993
PBX2,V_8994
PBX3,V_8995
PBX4,V_8996
PBXIP1,V_8997
PC,V_8998
PCBP1,V_8999
PCBP2,V_9000
PCBP3,V_9001
PCCA,V_9002
PCCB,V_9003
PCDH1,V_9004
PCDH10,V_9005
PCDH11X,V_9006
PCDH11Y,V_9007
PCDH12,V_9008
PCDH15,V_9009
PCDH17,V_9010
PCDH18,V_9011
PCDH19,V_9012
PCDH20,V_9013
PCDH7,V_9014
PCDH8,V_9015
PCDH9,V_9016
PCDHA1,V_9017
PCDHA10,V_9018
PCDHA11,V_9019
PCDHA12,V_9020
PCDHA13,V_9021
PCDHA2,V_9022
PCDHA3,V_9023
PCDHA4,V_9024
PCDHA5,V_9025
PCDHA6,V_9026
PCDHA7,V_9027
PCDHA8,V_9028
PCDHA9,V_9029
PCDHAC1,V_9030
PCDHAC2,V_9031
PCDHB1,V_9032
PCDHB10,V_9033
PCDHB11,V_9034
PCDHB12,V_9035
PCDHB13,V_9036
PCDHB14,V_9037
PCDHB15,V_9038
PCDHB16,V_9039
PCDHB2,V_9040
PCDHB3,V_9041
PCDHB4,V_9042
PCDHB5,V_9043
PCDHB6,V_9044
PCDHB7,V_9045
PCDHB8,V_9046
PCDHB9,V_9047
PCDHGA1,V_9048
PCDHGA10,V_9049
PCDHGA11,V_9050
PCDHGA12,V_9051
PCDHGA2,V_9052
PCDHGA3,V_9053
PCDHGA4,V_9054
PCDHGA5,V_9055
PCDHGA6,V_9056
PCDHGA7,V_9057
PCDHGA8,V_9058
PCDHGA9,V_9059
PCDHGB1,V_9060
PCDHGB2,V_9061
PCDHGB3,V_9062
PCDHGB4,V_9063
PCDHGB5,V_9064
PCDHGB6,V_9065
PCDHGB7,V_9066
PCDHGC3,V_9067
PCDHGC4,V_9068
PCDHGC5,V_9069
PCED1A,V_9070
PCED1B,V_9071
PCF11,V_9072
PCGF2,V_9073
PCGF5,V_9074
PCID2,V_9075
PCIF1,V_9076
PCK1,V_9077
PCK2,V_9078
PCLO,V_9079
PCM1,V_9080
PCMTD1,V_9081
PCMTD2,V_9082
PCNT,V_9083
PCNX,V_9084
PCNXL2,V_9085
PCNXL3,V_9086
PCNXL4,V_9087
PCOLCE,V_9088
PCOLCE2,V_9089
PCSK1,V_9090
PCSK2,V_9091
PCSK4,V_9092
PCSK5,V_9093
PCSK6,V_9094
PCSK7,V_9095
PCSK9,V_9096
PCYOX1,V_9097
PCYOX1L,V_9098
PCYT1A,V_9099
PCYT1B,V_9100
PDAP1,V_9101
PDCD1,V_9102
PDCD10,V_9103
PDCD11,V_9104
PDCD1LG2,V_9105
PDCD2L,V_9106
PDCD4,V_9107
PDCD5,V_9108
PDCD6IP,V_9109
PDCL2,V_9110
PDCL3,V_9111
PDE10A,V_9112
PDE11A,V_9113
PDE12,V_9114
PDE1A,V_9115
PDE1B,V_9116
PDE1C,V_9117
PDE2A,V_9118
PDE3A,V_9119
PDE3B,V_9120
PDE4A,V_9121
PDE4B,V_9122
PDE4C,V_9123
PDE4D,V_9124
PDE4DIP,V_9125
PDE5A,V_9126
PDE6A,V_9127
PDE6B,V_9128
PDE6C,V_9129
PDE7A,V_9130
PDE7B,V_9131
PDE8A,V_9132
PDE8B,V_9133
PDE9A,V_9134
PDGFA,V_9135
PDGFC,V_9136
PDGFD,V_9137
PDGFRA,V_9138
PDGFRB,V_9139
PDGFRL,V_9140
PDHA1,V_9141
PDHA2,V_9142
PDHX,V_9143
PDIA2,V_9144
PDIA3,V_9145
PDIA4,V_9146
PDIA5,V_9147
PDIA6,V_9148
PDIK1L,V_9149
PDILT,V_9150
PDK1,V_9151
PDK3,V_9152
PDK4,V_9153
PDLIM1,V_9154
PDLIM3,V_9155
PDLIM4,V_9156
PDLIM5,V_9157
PDLIM7,V_9158
PDP1,V_9159
PDP2,V_9160
PDPR,V_9161
PDS5A,V_9162
PDS5B,V_9163
PDSS2,V_9164
PDXDC1,V_9165
PDXDC2P,V_9166
PDXK,V_9167
PDYN,V_9168
PDZD2,V_9169
PDZD3,V_9170
PDZD4,V_9171
PDZD7,V_9172
PDZD8,V_9173
PDZK1,V_9174
PDZRN3,V_9175
PDZRN4,V_9176
PEAK1,V_9177
PEAR1,V_9178
PEBP1,V_9179
PEBP4,V_9180
PECR,V_9181
PEG10,V_9182
PEG3,V_9183
PELI1,V_9184
PELI2,V_9185
PELI3,V_9186
PELP1,V_9187
PENK,V_9188
PER1,V_9189
PER2,V_9190
PER3,V_9191
PES1,V_9192
PEX1,V_9193
PEX10,V_9194
PEX11A,V_9195
PEX12,V_9196
PEX14,V_9197
PEX16,V_9198
PEX19,V_9199
PEX2,V_9200
PEX3,V_9201
PEX5,V_9202
PEX5L,V_9203
PEX6,V_9204
PFAS,V_9205
PFDN5,V_9206
PFKFB1,V_9207
PFKFB2,V_9208
PFKFB3,V_9209
PFKFB4,V_9210
PFKL,V_9211
PFKM,V_9212
PFKP,V_9213
PGAM4,V_9214
PGAP1,V_9215
PGAP3,V_9216
PGBD1,V_9217
PGBD2,V_9218
PGBD4,V_9219
PGBD5,V_9220
PGC,V_9221
PGD,V_9222
PGF,V_9223
PGK1,V_9224
PGK2,V_9225
PGLYRP1,V_9226
PGLYRP2,V_9227
PGLYRP3,V_9228
PGLYRP4,V_9229
PGM1,V_9230
PGM2,V_9231
PGM2L1,V_9232
PGM3,V_9233
PGM5,V_9234
PGM5P2,V_9235
PGPEP1L,V_9236
PGR,V_9237
PGS1,V_9238
PHACTR1,V_9239
PHACTR3,V_9240
PHACTR4,V_9241
PHAX,V_9242
PHB,V_9243
PHB2,V_9244
PHC1,V_9245
PHC2,V_9246
PHC3,V_9247
PHEX,V_9248
PHF1,V_9249
PHF10,V_9250
PHF12,V_9251
PHF13,V_9252
PHF14,V_9253
PHF19,V_9254
PHF2,V_9255
PHF20,V_9256
PHF20L1,V_9257
PHF21A,V_9258
PHF21B,V_9259
PHF23,V_9260
PHF2P2,V_9261
PHF3,V_9262
PHF6,V_9263
PHF8,V_9264
PHGDH,V_9265
PHIP,V_9266
PHKA1,V_9267
PHKA2,V_9268
PHKB,V_9269
PHKG1,V_9270
PHLDB1,V_9271
PHLDB2,V_9272
PHLDB3,V_9273
PHLPP1,V_9274
PHLPP2,V_9275
PHOSPHO2,V_9276
PHOX2B,V_9277
PHRF1,V_9278
PHTF1,V_9279
PHTF2,V_9280
PHYH,V_9281
PHYHIP,V_9282
PHYHIPL,V_9283
PI15,V_9284
PI16,V_9285
PI3,V_9286
PI4KA,V_9287
PI4KB,V_9288
PIAS1,V_9289
PIAS2,V_9290
PIAS3,V_9291
PIAS4,V_9292
PIBF1,V_9293
PICALM,V_9294
PICK1,V_9295
PID1,V_9296
PIDD1,V_9297
PIEZO2,V_9298
PIF1,V_9299
PIGA,V_9300
PIGB,V_9301
PIGC,V_9302
PIGG,V_9303
PIGK,V_9304
PIGM,V_9305
PIGN,V_9306
PIGO,V_9307
PIGQ,V_9308
PIGR,V_9309
PIGS,V_9310
PIGT,V_9311
PIGV,V_9312
PIGZ,V_9313
PIH1D2,V_9314
PIK3AP1,V_9315
PIK3C2A,V_9316
PIK3C2B,V_9317
PIK3C2G,V_9318
PIK3C3,V_9319
PIK3CA,V_9320
PIK3CB,V_9321
PIK3CD,V_9322
PIK3CG,V_9323
PIK3R1,V_9324
PIK3R2,V_9325
PIK3R3,V_9326
PIK3R4,V_9327
PIK3R5,V_9328
PIK3R6,V_9329
PIKFYVE,V_9330
PILRA,V_9331
PILRB,V_9332
PIM1,V_9333
PIM2,V_9334
PINK1,V_9335
PINX1,V_9336
PIP,V_9337
PIP4K2A,V_9338
PIP4K2B,V_9339
PIP4K2C,V_9340
PIP5K1A,V_9341
PIP5K1B,V_9342
PIP5K1C,V_9343
PIPOX,V_9344
PIPSL,V_9345
PIR,V_9346
PISD,V_9347
PITPNB,V_9348
PITPNC1,V_9349
PITPNM1,V_9350
PITPNM2,V_9351
PITPNM3,V_9352
PITRM1,V_9353
PITX1,V_9354
PITX2,V_9355
PIWIL1,V_9356
PIWIL2,V_9357
PIWIL3,V_9358
PIWIL4,V_9359
PJA1,V_9360
PJA2,V_9361
pk,V_9362
PKD1,V_9363
PKD1L1,V_9364
PKD1L2,V_9365
PKD1L3,V_9366
PKD1P6,V_9367
PKD2,V_9368
PKD2L1,V_9369
PKD2L2,V_9370
PKDREJ,V_9371
PKHD1,V_9372
PKHD1L1,V_9373
PKLR,V_9374
PKM,V_9375
PKMP1,V_9376
PKN1,V_9377
PKN2,V_9378
PKN3,V_9379
PKNOX1,V_9380
PKNOX2,V_9381
PKP1,V_9382
PKP2,V_9383
PKP3,V_9384
PKP4,V_9385
PLA1A,V_9386
PLA2G15,V_9387
PLA2G2A,V_9388
PLA2G3,V_9389
PLA2G4A,V_9390
PLA2G4C,V_9391
PLA2G4D,V_9392
PLA2G4E,V_9393
PLA2G4F,V_9394
PLA2G5,V_9395
PLA2G6,V_9396
PLA2G7,V_9397
PLA2R1,V_9398
PLAA,V_9399
PLAC8L1,V_9400
PLAG1,V_9401
PLAGL1,V_9402
PLAGL2,V_9403
PLAT,V_9404
PLAU,V_9405
PLAUR,V_9406
PLB1,V_9407
PLBD1,V_9408
PLBD2,V_9409
PLCB1,V_9410
PLCB2,V_9411
PLCB3,V_9412
PLCB4,V_9413
PLCD1,V_9414
PLCD4,V_9415
PLCE1,V_9416
PLCG1,V_9417
PLCG2,V_9418
PLCH1,V_9419
PLCH2,V_9420
PLCL1,V_9421
PLCL2,V_9422
PLCXD1,V_9423
PLCXD2,V_9424
PLCXD3,V_9425
PLCZ1,V_9426
PLD1,V_9427
PLD2,V_9428
PLD3,V_9429
PLD4,V_9430
PLD5,V_9431
PLEC,V_9432
PLEK,V_9433
PLEKHA1,V_9434
PLEKHA2,V_9435
PLEKHA3,V_9436
PLEKHA4,V_9437
PLEKHA5,V_9438
PLEKHA6,V_9439
PLEKHA7,V_9440
PLEKHA8,V_9441
PLEKHA8P1,V_9442
PLEKHB2,V_9443
PLEKHF2,V_9444
PLEKHG1,V_9445
PLEKHG2,V_9446
PLEKHG3,V_9447
PLEKHG4,V_9448
PLEKHG4B,V_9449
PLEKHG5,V_9450
PLEKHG6,V_9451
PLEKHG7,V_9452
PLEKHH1,V_9453
PLEKHH2,V_9454
PLEKHH3,V_9455
PLEKHM1,V_9456
PLEKHM1P,V_9457
PLEKHM2,V_9458
PLEKHM3,V_9459
PLEKHO1,V_9460
PLEKHO2,V_9461
PLEKHS1,V_9462
PLG,V_9463
PLIN1,V_9464
PLIN2,V_9465
PLIN3,V_9466
PLIN4,V_9467
PLIN5,V_9468
PLK1,V_9469
PLK2,V_9470
PLK3,V_9471
PLK4,V_9472
PLOD1,V_9473
PLOD2,V_9474
PLOD3,V_9475
PLP1,V_9476
PLP2,V_9477
PLRG1,V_9478
PLS1,V_9479
PLS3,V_9480
PLSCR1,V_9481
PLSCR2,V_9482
PLSCR4,V_9483
PLSCR5,V_9484
PLTP,V_9485
PLVAP,V_9486
PLXDC1,V_9487
PLXDC2,V_9488
PLXNA1,V_9489
PLXNA2,V_9490
PLXNA3,V_9491
PLXNA4,V_9492
PLXNB1,V_9493
PLXNB2,V_9494
PLXNB3,V_9495
PLXNC1,V_9496
PLXND1,V_9497
PM20D1,V_9498
PM20D2,V_9499
PMEL,V_9500
PMEPA1,V_9501
PMF1,V_9502
PMFBP1,V_9503
PML,V_9504
PMM1,V_9505
PMP2,V_9506
PMPCA,V_9507
PMPCB,V_9508
PMS1,V_9509
PMS2,V_9510
PMS2CL,V_9511
PMVK,V_9512
PNCK,V_9513
PNISR,V_9514
PNKP,V_9515
PNLDC1,V_9516
PNLIP,V_9517
PNLIPRP1,V_9518
PNLIPRP2,V_9519
PNLIPRP3,V_9520
PNMA1,V_9521
PNMA2,V_9522
PNMA3,V_9523
PNMA5,V_9524
PNMAL1,V_9525
PNMAL2,V_9526
PNN,V_9527
PNP,V_9528
PNPLA1,V_9529
PNPLA3,V_9530
PNPLA5,V_9531
PNPLA6,V_9532
PNPLA7,V_9533
PNPLA8,V_9534
PNPT1,V_9535
PNRC1,V_9536
POC1A,V_9537
POC1B,V_9538
POC1B-GALNT4,V_9539
POC5,V_9540
PODN,V_9541
PODXL,V_9542
PODXL2,V_9543
POF1B,V_9544
POFUT1,V_9545
POFUT2,V_9546
POGK,V_9547
POGLUT1,V_9548
POGZ,V_9549
POLA1,V_9550
POLA2,V_9551
POLB,V_9552
POLD1,V_9553
POLD2,V_9554
POLD3,V_9555
POLDIP3,V_9556
POLE,V_9557
POLE2,V_9558
POLG,V_9559
POLG2,V_9560
POLH,V_9561
POLI,V_9562
POLK,V_9563
POLL,V_9564
POLM,V_9565
POLN,V_9566
POLQ,V_9567
POLR1A,V_9568
POLR1B,V_9569
POLR2A,V_9570
POLR2B,V_9571
POLR2C,V_9572
POLR2I,V_9573
POLR2J4,V_9574
POLR2L,V_9575
POLR3A,V_9576
POLR3B,V_9577
POLR3C,V_9578
POLR3D,V_9579
POLR3E,V_9580
POLR3G,V_9581
POLR3H,V_9582
POLRMT,V_9583
POM121,V_9584
POM121C,V_9585
POM121L12,V_9586
POM121L9P,V_9587
POMC,V_9588
POMGNT1,V_9589
POMGNT2,V_9590
POMK,V_9591
POMT1,V_9592
POMT2,V_9593
POMZP3,V_9594
PON1,V_9595
PON3,V_9596
POP1,V_9597
POP4,V_9598
POP7,V_9599
POPDC2,V_9600
POPDC3,V_9601
POR,V_9602
PORCN,V_9603
POSTN,V_9604
POT1,V_9605
POTEA,V_9606
POTEB3,V_9607
POTEC,V_9608
POTEE,V_9609
POTEF,V_9610
POTEG,V_9611
POTEH,V_9612
POTEM,V_9613
POU1F1,V_9614
POU2AF1,V_9615
POU2F1,V_9616
POU2F2,V_9617
POU2F3,V_9618
POU3F2,V_9619
POU3F3,V_9620
POU3F4,V_9621
POU4F1,V_9622
POU4F2,V_9623
POU4F3,V_9624
POU5F1B,V_9625
POU5F2,V_9626
POU6F1,V_9627
POU6F2,V_9628
PPAN-P2RY11,V_9629
PPAP2A,V_9630
PPAP2B,V_9631
PPAP2C,V_9632
PPAPDC1A,V_9633
PPAPDC1B,V_9634
PPAPDC3,V_9635
PPARA,V_9636
PPARD,V_9637
PPARG,V_9638
PPARGC1A,V_9639
PPARGC1B,V_9640
PPAT,V_9641
PPBP,V_9642
PPCDC,V_9643
PPCS,V_9644
PPEF1,V_9645
PPEF2,V_9646
PPFIA1,V_9647
PPFIA2,V_9648
PPFIA3,V_9649
PPFIA4,V_9650
PPFIBP1,V_9651
PPFIBP2,V_9652
PPHLN1,V_9653
PPIAL4A,V_9654
PPIAL4C,V_9655
PPIAL4D,V_9656
PPIAL4G,V_9657
PPIC,V_9658
PPIE,V_9659
PPIG,V_9660
PPIL2,V_9661
PPIL4,V_9662
PPIL6,V_9663
PPIP5K1,V_9664
PPIP5K2,V_9665
PPL,V_9666
PPM1A,V_9667
PPM1B,V_9668
PPM1D,V_9669
PPM1E,V_9670
PPM1F,V_9671
PPM1G,V_9672
PPM1H,V_9673
PPM1J,V_9674
PPM1K,V_9675
PPM1L,V_9676
PPME1,V_9677
PPOX,V_9678
PPP1CB,V_9679
PPP1CC,V_9680
PPP1R10,V_9681
PPP1R12A,V_9682
PPP1R12B,V_9683
PPP1R12C,V_9684
PPP1R13B,V_9685
PPP1R13L,V_9686
PPP1R15A,V_9687
PPP1R15B,V_9688
PPP1R16A,V_9689
PPP1R16B,V_9690
PPP1R17,V_9691
PPP1R18,V_9692
PPP1R1A,V_9693
PPP1R21,V_9694
PPP1R26,V_9695
PPP1R2P1,V_9696
PPP1R2P3,V_9697
PPP1R32,V_9698
PPP1R36,V_9699
PPP1R3A,V_9700
PPP1R3C,V_9701
PPP1R3F,V_9702
PPP1R7,V_9703
PPP1R8,V_9704
PPP1R9A,V_9705
PPP2CA,V_9706
PPP2R1A,V_9707
PPP2R1B,V_9708
PPP2R2A,V_9709
PPP2R2B,V_9710
PPP2R2C,V_9711
PPP2R2D,V_9712
PPP2R3A,V_9713
PPP2R3B,V_9714
PPP2R3C,V_9715
PPP2R5A,V_9716
PPP2R5B,V_9717
PPP2R5C,V_9718
PPP2R5D,V_9719
PPP2R5E,V_9720
PPP3CA,V_9721
PPP3CB,V_9722
PPP3R2,V_9723
PPP4R1,V_9724
PPP4R4,V_9725
PPP5C,V_9726
PPP6C,V_9727
PPP6R1,V_9728
PPP6R2,V_9729
PPP6R3,V_9730
PPRC1,V_9731
PPT2,V_9732
PPWD1,V_9733
PRAM1,V_9734
PRAME,V_9735
PRAMEF1,V_9736
PRAMEF10,V_9737
PRAMEF11,V_9738
PRAMEF12,V_9739
PRAMEF14,V_9740
PRAMEF15,V_9741
PRAMEF17,V_9742
PRAMEF18,V_9743
PRAMEF19,V_9744
PRAMEF2,V_9745
PRAMEF20,V_9746
PRAMEF4,V_9747
PRAMEF5,V_9748
PRAMEF6,V_9749
PRAMEF7,V_9750
PRAMEF8,V_9751
PRAP1,V_9752
PRB1,V_9753
PRB2,V_9754
PRB3,V_9755
PRB4,V_9756
PRC1,V_9757
PRCC,V_9758
PRCP,V_9759
PRDM1,V_9760
PRDM10,V_9761
PRDM11,V_9762
PRDM12,V_9763
PRDM13,V_9764
PRDM14,V_9765
PRDM15,V_9766
PRDM16,V_9767
PRDM2,V_9768
PRDM4,V_9769
PRDM5,V_9770
PRDM7,V_9771
PRDM8,V_9772
PRDM9,V_9773
PRDX3,V_9774
PRDX6,V_9775
PREB,V_9776
PRELP,V_9777
PREP,V_9778
PREPL,V_9779
PREX1,V_9780
PREX2,V_9781
PRF1,V_9782
PRG4,V_9783
PRH2,V_9784
PRICKLE1,V_9785
PRICKLE2,V_9786
PRICKLE3,V_9787
PRICKLE4,V_9788
PRIM1,V_9789
PRKAA1,V_9790
PRKAA2,V_9791
PRKACA,V_9792
PRKACB,V_9793
PRKACG,V_9794
PRKAG1,V_9795
PRKAG2,V_9796
PRKAG3,V_9797
PRKAR1A,V_9798
PRKAR1B,V_9799
PRKAR2B,V_9800
PRKCA,V_9801
PRKCB,V_9802
PRKCD,V_9803
PRKCDBP,V_9804
PRKCE,V_9805
PRKCG,V_9806
PRKCH,V_9807
PRKCI,V_9808
PRKCQ,V_9809
PRKCSH,V_9810
PRKCZ,V_9811
PRKD1,V_9812
PRKD2,V_9813
PRKD3,V_9814
PRKDC,V_9815
PRKG1,V_9816
PRKG2,V_9817
PRKRA,V_9818
PRKRIP1,V_9819
PRKRIR,V_9820
PRKX,V_9821
PRL,V_9822
PRLHR,V_9823
PRLR,V_9824
PRMT1,V_9825
PRMT2,V_9826
PRMT3,V_9827
PRMT5,V_9828
PRMT6,V_9829
PRMT7,V_9830
PRMT8,V_9831
PRMT9,V_9832
PRND,V_9833
PRNP,V_9834
PROC,V_9835
PROCA1,V_9836
PRODH2,V_9837
PROK2,V_9838
PROKR1,V_9839
PROKR2,V_9840
PROL1,V_9841
PROM1,V_9842
PROM2,V_9843
PROS1,V_9844
PROSER1,V_9845
PROSER2,V_9846
PROSER3,V_9847
PROX1,V_9848
PROX2,V_9849
PROZ,V_9850
PRPF18,V_9851
PRPF19,V_9852
PRPF3,V_9853
PRPF31,V_9854
PRPF38A,V_9855
PRPF38B,V_9856
PRPF39,V_9857
PRPF4,V_9858
PRPF40A,V_9859
PRPF40B,V_9860
PRPF4B,V_9861
PRPF6,V_9862
PRPF8,V_9863
PRPH2,V_9864
PRPS1,V_9865
PRPS1L1,V_9866
PRPS2,V_9867
PRPSAP2,V_9868
PRR11,V_9869
PRR12,V_9870
PRR14,V_9871
PRR16,V_9872
PRR19,V_9873
PRR21,V_9874
PRR23A,V_9875
PRR23B,V_9876
PRR23C,V_9877
PRR27,V_9878
PRR30,V_9879
PRR35,V_9880
PRR5,V_9881
PRR5-ARHGAP8,V_9882
PRR5L,V_9883
PRRC1,V_9884
PRRC2A,V_9885
PRRC2B,V_9886
PRRC2C,V_9887
PRRG1,V_9888
PRRG3,V_9889
PRRG4,V_9890
PRRT1,V_9891
PRRT2,V_9892
PRRT3,V_9893
PRRX1,V_9894
PRRX2,V_9895
PRSS1,V_9896
PRSS12,V_9897
PRSS16,V_9898
PRSS21,V_9899
PRSS22,V_9900
PRSS23,V_9901
PRSS35,V_9902
PRSS36,V_9903
PRSS37,V_9904
PRSS38,V_9905
PRSS48,V_9906
PRSS54,V_9907
PRSS55,V_9908
PRSS58,V_9909
PRTFDC1,V_9910
PRTG,V_9911
PRUNE,V_9912
PRUNE2,V_9913
PRX,V_9914
PSAP,V_9915
PSAPL1,V_9916
PSAT1,V_9917
PSD,V_9918
PSD2,V_9919
PSD3,V_9920
PSD4,V_9921
PSEN1,V_9922
PSEN2,V_9923
PSENEN,V_9924
PSG1,V_9925
PSG10P,V_9926
PSG11,V_9927
PSG2,V_9928
PSG3,V_9929
PSG4,V_9930
PSG5,V_9931
PSG6,V_9932
PSG7,V_9933
PSG8,V_9934
PSG9,V_9935
PSIP1,V_9936
PSKH1,V_9937
PSKH2,V_9938
PSMA1,V_9939
PSMA2,V_9940
PSMA7,V_9941
PSMA8,V_9942
PSMB1,V_9943
PSMB11,V_9944
PSMB3,V_9945
PSMB4,V_9946
PSMB8,V_9947
PSMC2,V_9948
PSMC3,V_9949
PSMC3IP,V_9950
PSMC4,V_9951
PSMC5,V_9952
PSMC6,V_9953
PSMD1,V_9954
PSMD11,V_9955
PSMD12,V_9956
PSMD13,V_9957
PSMD2,V_9958
PSMD3,V_9959
PSMD4,V_9960
PSMD6,V_9961
PSMD7,V_9962
PSMD8,V_9963
PSME1,V_9964
PSME2,V_9965
PSME4,V_9966
PSMG2,V_9967
PSMG3,V_9968
PSPC1,V_9969
PSTK,V_9970
PSTPIP2,V_9971
PTAFR,V_9972
PTBP1,V_9973
PTBP2,V_9974
PTBP3,V_9975
PTCD1,V_9976
PTCD2,V_9977
PTCD3,V_9978
PTCH1,V_9979
PTCH2,V_9980
PTCHD1,V_9981
PTCHD2,V_9982
PTCHD3,V_9983
PTCHD4,V_9984
PTCRA,V_9985
PTDSS1,V_9986
PTDSS2,V_9987
PTEN,V_9988
PTENP1-AS,V_9989
PTER,V_9990
PTF1A,V_9991
PTGDR,V_9992
PTGDS,V_9993
PTGER2,V_9994
PTGER3,V_9995
PTGER4,V_9996
PTGFR,V_9997
PTGFRN,V_9998
PTGIR,V_9999
PTGIS,V_10000
PTGR1,V_10001
PTGS1,V_10002
PTGS2,V_10003
PTH1R,V_10004
PTH2R,V_10005
PTHLH,V_10006
PTK2,V_10007
PTK2B,V_10008
PTK6,V_10009
PTK7,V_10010
PTN,V_10011
PTOV1,V_10012
PTPDC1,V_10013
PTPMT1,V_10014
PTPN1,V_10015
PTPN11,V_10016
PTPN12,V_10017
PTPN13,V_10018
PTPN14,V_10019
PTPN18,V_10020
PTPN2,V_10021
PTPN20,V_10022
PTPN21,V_10023
PTPN22,V_10024
PTPN23,V_10025
PTPN3,V_10026
PTPN4,V_10027
PTPN5,V_10028
PTPN6,V_10029
PTPN9,V_10030
PTPRA,V_10031
PTPRB,V_10032
PTPRC,V_10033
PTPRD,V_10034
PTPRE,V_10035
PTPRF,V_10036
PTPRG,V_10037
PTPRH,V_10038
PTPRJ,V_10039
PTPRK,V_10040
PTPRM,V_10041
PTPRN,V_10042
PTPRN2,V_10043
PTPRO,V_10044
PTPRR,V_10045
PTPRS,V_10046
PTPRT,V_10047
PTPRU,V_10048
PTPRZ1,V_10049
PTRF,V_10050
PTRH1,V_10051
PTX3,V_10052
PTX4,V_10053
PUF60,V_10054
PUM1,V_10055
PUM2,V_10056
PURG,V_10057
PUS1,V_10058
PUS10,V_10059
PUS3,V_10060
PUS7,V_10061
PUS7L,V_10062
PVRIG,V_10063
PVRL1,V_10064
PVRL2,V_10065
PVRL3,V_10066
PVRL4,V_10067
PWWP2B,V_10068
PXDC1,V_10069
PXDN,V_10070
PXDNL,V_10071
PXK,V_10072
PXN,V_10073
PXYLP1,V_10074
PYCARD,V_10075
PYCR1,V_10076
PYDC2,V_10077
PYGB,V_10078
PYGL,V_10079
PYGM,V_10080
PYGO1,V_10081
PYGO2,V_10082
PYHIN1,V_10083
PYROXD2,V_10084
PZP,V_10085
QARS,V_10086
QDPR,V_10087
QKI,V_10088
QPCT,V_10089
QPRT,V_10090
QRFPR,V_10091
QRICH1,V_10092
QRICH2,V_10093
QRSL1,V_10094
QSER1,V_10095
QSOX1,V_10096
QSOX2,V_10097
QTRT1,V_10098
QTRTD1,V_10099
R3HCC1L,V_10100
R3HDM1,V_10101
R3HDM2,V_10102
R3HDML,V_10103
RAB11B,V_10104
RAB11FIP1,V_10105
RAB11FIP2,V_10106
RAB11FIP3,V_10107
RAB11FIP4,V_10108
RAB11FIP5,V_10109
RAB13,V_10110
RAB15,V_10111
RAB17,V_10112
RAB19,V_10113
RAB1B,V_10114
RAB21,V_10115
RAB24,V_10116
RAB25,V_10117
RAB27A,V_10118
RAB28,V_10119
RAB2A,V_10120
RAB2B,V_10121
RAB30,V_10122
RAB32,V_10123
RAB33A,V_10124
RAB34,V_10125
RAB36,V_10126
RAB37,V_10127
RAB38,V_10128
RAB39A,V_10129
RAB39B,V_10130
RAB3GAP1,V_10131
RAB3GAP2,V_10132
RAB3IL1,V_10133
RAB3IP,V_10134
RAB40A,V_10135
RAB40AL,V_10136
RAB40B,V_10137
RAB40C,V_10138
RAB41,V_10139
RAB5C,V_10140
RAB6A,V_10141
RAB6B,V_10142
RAB6C,V_10143
RAB8A,V_10144
RAB9B,V_10145
RABAC1,V_10146
RABEP1,V_10147
RABEP2,V_10148
RABEPK,V_10149
RABGAP1,V_10150
RABGAP1L,V_10151
RABGEF1,V_10152
RABGGTA,V_10153
RABGGTB,V_10154
RABIF,V_10155
RABL2A,V_10156
RABL3,V_10157
RABL6,V_10158
RAC1,V_10159
RAC2,V_10160
RACGAP1,V_10161
RAD1,V_10162
RAD17,V_10163
RAD21,V_10164
RAD23A,V_10165
RAD23B,V_10166
RAD50,V_10167
RAD51AP2,V_10168
RAD51B,V_10169
RAD51C,V_10170
RAD51D,V_10171
RAD52,V_10172
RAD54B,V_10173
RAD54L,V_10174
RAD54L2,V_10175
RAD9B,V_10176
RADIL,V_10177
RAE1,V_10178
RAET1G,V_10179
RAET1K,V_10180
RAET1L,V_10181
RAF1,V_10182
RAG1,V_10183
RAG2,V_10184
RAI1,V_10185
RAI14,V_10186
RAI2,V_10187
RALA,V_10188
RALB,V_10189
RALBP1,V_10190
RALGAPA1,V_10191
RALGAPA2,V_10192
RALGAPB,V_10193
RALGDS,V_10194
RALGPS1,V_10195
RALGPS2,V_10196
RALY,V_10197
RALYL,V_10198
RAMP2,V_10199
RAMP3,V_10200
RANBP1,V_10201
RANBP10,V_10202
RANBP17,V_10203
RANBP2,V_10204
RANBP3,V_10205
RANBP3L,V_10206
RANBP6,V_10207
RANBP9,V_10208
RANGAP1,V_10209
RAP1GAP,V_10210
RAP1GAP2,V_10211
RAP1GDS1,V_10212
RAP2B,V_10213
RAPGEF1,V_10214
RAPGEF2,V_10215
RAPGEF3,V_10216
RAPGEF4,V_10217
RAPGEF5,V_10218
